Order,Symbol,Name,EPS Rating,RS Rating,Industry Name,ROE,P/E,EPS Due Date,Sales % Chg Lst Qtr,EPS % Chg Last Qtr,EPS % Chg 1 Q Ago,EPS % Chg 2 Q Ago,Funds % Increase,Market Cap (mil),Comp Rating,A/D Rating,SMR Rating,Ind Group Rank,Ind Group RS
2535,SSD,Simpson Manufacturing,71,49,Bldg-Constr Prds/Misc,22.9,24,2/10/2025,1,-9,-8,-14,1.1,7650.3,58,D,A,105,C+
2536,SSL,Sasol ADR,27,9,Oil&Gas-Refining/Mktg,12,6,3/3/2025,3,-,-,-38,-2.5,3735.7,8,E,C,181,D-
2537,SSLZY,Santos ADR,51,17,Oil&Gas-Intl Expl&Prod,9.5,12,-,-9,-17,-17,-50,-,14517.5,-,D+,-,191,E
2538,SSNC,SS&C Technologies,84,72,Computer Sftwr-Financial,19.1,14,2/5/2025,7,10,18,12,3.8,17645.6,90,C+,A,7,A+
2539,SSP,EW Scripps Co,7,4,Media-Radio/Tv,-0.2,57,2/21/2025,14,-,-,-,-5.3,197.2,12,B-,D,164,D
2540,SSRM,SSR Mining,34,26,Mining-Gold/Silver/Gems,8,6,11/6/2024,-39,-89,10,392,-5.1,1224.7,41,B,B,14,A+
2541,SSTK,Shutterstock,77,13,Retail-Internet,32.3,8,2/6/2025,7,4,-7,-29,-2.3,1142,50,C+,A,61,B+
2542,SSYS,Stratasys,4,13,Machinery-Mtl Hdlg/Autmn,0.8,-,11/13/2024,-14,-,-,-71,-5.1,522.6,15,A,D,85,B-
2543,ST,Sensata Technologies,48,17,Elec-Misc Products,18.1,9,2/4/2025,-2,-5,-4,-3,2.5,4767.2,28,E,B,54,B+
2544,STAA,Staar Surgical,83,12,Medical-Products,14.2,34,2/19/2025,10,13,-18,-67,-4.2,1476.6,48,C,A,68,B
2545,STAF,Staffing 360 Solutions,46,78,Comml Svcs-Staffing,-6271.5,-,11/12/2024,-9,-,-,-,0,2.5,35,C,E,152,D+
2546,STAG,STAG Industrial,65,31,Finance-Property REIT,5.7,-,2/12/2025,6,2,9,7,0.1,6771,50,D-,B,67,B
2547,STE,Steris,87,31,Medical-Systems/Equip,13.2,27,11/6/2024,8,10,12,12,-1.1,22429.2,73,B,A,46,A-
2548,STEP,StepStone Group,97,96,Finance-Investment Mgmt,25.4,42,11/7/2024,5,85,38,37,6.2,7044.5,98,B+,A,36,A-
2549,STFS,Star Fashion Culture Cl A,22,84,Comml Svcs-Advertising,-,39,-,-2,-20,-20,0,-,48.5,44,-,-,101,C+
2550,STGW,Stagwell,77,72,Comml Svcs-Advertising,30.8,16,11/7/2024,6,-17,7,-,-0.8,1780.4,81,B-,B,101,C+
2551,STKL,SunOpta,53,89,Food-Packaged,4.6,62,2/26/2025,16,100,100,0,2,792.2,78,B,C,144,D+
2552,STLA,Stellantis,52,10,Auto Manufacturers,25.1,3,2/19/2025,-17,-36,-36,-12,-9.6,40623.9,17,D,C,143,D+
2553,STLD,Steel Dynamics,55,65,Steel-Producers,29.5,12,1/28/2025,-5,-41,-43,-8,-4,20931.1,50,C,B,170,D-
2554,STM,STMicroelectronics,48,10,Elec-Semiconductor Mfg,28.6,11,1/23/2025,-27,-68,-64,-51,-8.1,24107.2,14,D-,B,172,D-
2555,STNE,StoneCo Cl A,79,13,Finance-CrdtCard/PmtPr,11.6,9,11/12/2024,-7,33,87,200,6.8,3466.1,47,C+,A,69,B
2556,STNG,Scorpio Tankers,39,14,Oil&Gas-Transprt/Pipelne,22.5,5,2/13/2025,-8,-8,49,20,-1.5,3137.6,23,E,B,66,B
2557,STOK,Stoke Therapeutics,25,96,Medical-Biomed/Biotech,-60.8,-,3/5/2025,48,-,-,-,1.4,687,72,B+,E,34,A-
2558,STR,Sitio Royalties,40,35,Oil&Gas-U S Expl&Prod,-0.9,-,11/6/2024,24,-,-64,-,-1.3,3493.9,44,B-,C,134,C-
2559,STRL,Sterling Infrastructure,99,97,Bldg-Heavy Construction,25.5,30,11/6/2024,12,31,56,94,0.8,4831.7,99,B-,A,9,A+
2560,STRO,Sutro Biopharma,20,59,Medical-Biomed/Biotech,-58.3,-,11/7/2024,147,-,-,-,-3.7,314.7,48,B,D,34,A-
2561,STT,State Street,77,85,Finance-Investment Mgmt,10.7,11,1/17/2025,21,17,-1,11,-1.4,27236.6,96,A,B,36,A-
2562,STVN,Stevanato Group,59,19,Medical-Services,14.5,43,3/5/2025,8,-19,-33,-25,-7.8,5984.5,38,B-,B,140,C-
2563,STWD,Starwood Property Trust,66,38,Finance-Mortgage REIT,10.4,9,11/6/2024,-5,-2,20,16,0.8,6575.5,45,D-,A,149,D+
2564,STX,Seagate Technology,81,77,Computer-Data Storage,-,33,1/22/2025,49,-,-,-,-0.5,21501.9,68,D+,-,183,E
2565,STZ,Constellation Brands A,89,23,Beverages-Alcoholic,24.9,18,1/2/2025,3,14,17,14,-3,43057.2,51,C-,A,180,D-
2566,SU,Suncor Energy,93,57,Oil&Gas-Integrated,16.2,18,11/13/2024,11,32,4,-30,1.9,48820,68,D,B,165,D
2567,SUI,Sun Communities,66,54,Finance-Property REIT,-2.7,-,11/6/2024,0,-5,-3,1,-2.9,16608.4,55,D+,D,67,B
2568,SUM,Summit Materials Cl A,65,86,Bldg-Cement/Concrt/Ag,8.7,30,2/5/2025,47,-7,-6,-,-1.7,8327.2,92,A-,B,65,B
2569,SUN,Sunoco,98,23,Oil&Gas-Refining/Mktg,41,7,11/6/2024,7,394,60,-,-40,8117.3,55,C-,B,181,D-
2570,SUPN,Supernus Pharmaceuticals,37,85,Medical-Biomed/Biotech,0.2,32,3/4/2025,14,-,-,-97,2.7,1914.3,95,B+,C,34,A-
2571,SUPV,Grupo Supervielle ADR,29,98,Banks-Foreign,52,4,11/7/2024,-70,-79,421,-,-20.7,805.7,72,A-,C,71,B
2572,SUZ,Suzano ADR,56,46,Paper & Paper Products,37.2,15,2/5/2025,27,-,-,-96,-2.2,13706.3,58,C,A,89,B-
2573,SVC,Service Properties Trust,3,3,Finance-Property REIT,-2.5,-,11/6/2024,2,-22,-43,-32,-6.6,491,2,E,D,67,B
2574,SVCO,Silvaco Group,72,1,Computer Sftwr-Design,35.4,40,11/12/2024,19,100,14,-,21.3,170.1,26,E,A,158,D
2575,SVM,Silvercorp Metals,86,96,Mining-Gold/Silver/Gems,7.3,17,11/7/2024,20,140,200,-14,7.1,980.7,98,B-,B,14,A+
2576,SVNDY,Seven & I Holdings ADR,18,91,Retail-Super/Mini Mkts,6.1,58,1/9/2025,16,-20,-50,-62,0,75609,-,C,-,87,B-
2577,SVRA,Savara,5,13,Medical-Biomed/Biotech,-44.1,-,11/7/2024,-,-,-,-,4.7,595.9,21,B,-,34,A-
2578,SVV,Savers Value Village,77,12,Retail-Specialty,31.5,20,11/7/2024,2,-36,14,-12,-6.1,1727.6,53,B,B,18,A
2579,SW,Smurfit Westrock,11,78,Containers/Packaging,15.9,35,2/5/2025,163,-,-51,-32,10.2,13574.5,57,B,B,100,C+
2580,SWBI,Smith & Wesson Brands,32,22,Security/Sfty,10.8,18,12/5/2024,-23,-,41,-24,-0.4,631.8,40,A-,C,52,B+
2581,SWI,SolarWinds,76,81,Computer Sftwr-Enterprse,10.3,13,2/6/2025,6,17,24,45,5.5,2271.7,91,B,B,33,A-
2582,SWIM,Latham Group,68,99,Bldg-Constr Prds/Misc,-0.6,66,3/5/2025,-6,0,120,-,-1.6,760.5,81,A,E,105,C+
2583,SWK,Stanley Black & Decker,63,51,Bldg-Hand Tools,2.3,26,1/30/2025,-5,16,-,-,-0.9,14907.6,51,D,D,91,B-
2584,SWKS,Skyworks Solutions,40,19,Elec-Semiconductor Mfg,23.7,13,11/12/2024,-15,-30,-23,-24,-1.1,14147.6,16,E,B,172,D-
2585,SWTX,SpringWorks Therapeutics,35,19,Medical-Biomed/Biotech,-54.9,-,11/12/2024,-,-,-,-,-2.6,2346.3,28,D-,E,34,A-
2586,SWX,Southwest Gas Holdings,26,62,Utility-Gas Distribution,7.8,25,11/6/2024,-9,-43,-23,-3,-4.7,5280.1,38,C+,D,135,C-
2587,SXC,SunCoke Energy,89,76,Energy-Coal,9.6,11,1/30/2025,-6,350,4,21,-1.8,925.9,79,B-,D,116,C
2588,SYF,Synchrony Financial,88,92,Finance-Savings & Loan,16.7,10,1/24/2025,6,31,17,-13,-0.7,22122.5,93,C,A,41,A-
2589,SYK,Stryker,88,76,Medical-Products,23.1,32,2/4/2025,12,17,11,17,-0.1,140996.2,90,B,A,68,B
2590,SYM,Symbotic,51,22,Machinery-Gen Industrial,-656.9,-,11/18/2024,58,-,-,-,-5.4,17157.4,36,B-,D,84,B-
2591,SYNA,Synaptics,43,12,Elec-Misc Products,6.6,31,11/7/2024,9,31,-72,-74,-4.2,2741.4,29,D+,D,54,B+
2592,SYRE,Spyre Therapeutics,65,97,Medical-Biomed/Biotech,-290.7,-,11/7/2024,-,-,-,-,25.9,1824.4,84,B+,E,34,A-
2593,SYRS,Syros Pharmaceuticals,59,4,Medical-Biomed/Biotech,-224.7,-,3/6/2025,-,-,-,-,-17,67.8,31,C+,E,34,A-
2594,SYY,Sysco,70,38,Wholesale-Food,112,18,2/4/2025,4,2,4,7,1.3,37505.1,65,C+,B,62,B+
2595,T,AT&T,38,84,Telecom Svcs-Integrated,17.5,10,1/22/2025,0,-6,-10,-5,2.1,158215.1,78,B+,B,27,A
2596,TAC,Transalta Corp,13,93,Utility-Electric Power,52.5,196,2/20/2025,-37,-,-22,-35,2.7,3354.2,74,B+,B,23,A
2597,TAK,Takeda Pharmaceutical ADR,79,46,Medical-Ethical Drugs,10.9,8,1/30/2025,17,27,6,-37,6.8,44619.9,70,C,B,73,B
2598,TAL,TAL Education Group ADR,74,65,Consumer Svcs-Education,2.3,55,1/23/2025,50,20,-,-,-4.3,7021.1,73,B,B,109,C+
2599,TALK,Talkspace Cl A,72,96,Medical-Services,-15.6,-,2/25/2025,23,-,-,-,24.5,531.5,84,A-,C,140,C-
2600,TALO,Talos Energy,4,20,Oil&Gas-U S Expl&Prod,1.7,-,11/6/2024,50,-67,-,-,-0.8,1965.5,28,B+,C,134,C-
2601,TAP,Molson Coors B,84,25,Beverages-Alcoholic,9.1,9,11/7/2024,0,8,76,-8,-3.3,10924.7,47,B-,B,180,D-
2602,TARS,Tarsus Pharmaceuticals,22,97,Medical-Biomed/Biotech,-69.7,-,11/6/2024,-,-,-,-,-0.7,1737,85,A+,D,34,A-
2603,TASK,TaskUs,75,44,Computer-Tech Services,28.2,11,11/7/2024,4,-3,-6,6,1.3,1242.9,61,B,B,95,B-
2604,TBBB,BBB Foods,37,93,Retail-Major Disc Chains,-,-,11/27/2024,19,220,-,-,4.3,3612.8,60,B,-,125,C
2605,TBBK,The Bancorp,96,81,Banks-Northeast,26.6,12,1/23/2025,9,13,18,20,1.1,2415.1,94,D-,A,12,A+
2606,TBLA,Taboola.com,77,19,Comml Svcs-Advertising,3.4,17,11/7/2024,29,-,-,-44,-3.8,1101,44,D+,C,101,C+
2607,TCBI,Texas Capital Bancshares,54,88,Banks-West/Southwest,6.1,24,1/16/2025,-55,35,-40,-34,-0.4,3566.6,78,B+,D,28,A
2608,TCEHY,Tencent Holdings ADR,95,86,Internet-Content,20.2,19,11/13/2024,8,57,51,43,-1.2,513091.8,-,B-,-,60,B+
2609,TCNNF,Trulieve Cannabis,56,88,Consumer Prod-Specialty,-4.2,-,3/26/2025,3,-,-,-,-15,1911.7,-,D+,-,184,E
2610,TCOM,Trip.com Group ADR,78,96,Leisure-Travel Booking,10.9,20,11/19/2024,13,43,84,409,-2.3,44599.5,97,B,A,17,A
2611,TCPC,BlackRock TCP Capital,50,10,Finance-Investment Mgmt,14.9,4,11/6/2024,33,-13,5,10,-2.8,667.6,42,E,B,36,A-
2612,TCRX,TScan Therapeutics,51,19,Medical-Biomed/Biotech,-71.3,-,11/6/2024,-83,-,-,-,38.2,280.2,30,C-,E,34,A-
2613,TD,Toronto-Dominion Bank,71,23,Banks-Money Center,13.4,13,12/5/2024,10,5,7,-10,-2.4,97345.3,43,E,B,98,C+
2614,TDC,Teradata,85,15,Computer Sftwr-Database,107.9,12,2/6/2025,0,64,33,-7,-3,2736,59,C+,B,11,A+
2615,TDOC,Teladoc Health,82,13,Computer Sftwr-Medical,10.4,6,2/25/2025,-3,-15,16,-9,-10.9,1575.3,33,D+,C,139,C-
2616,TDS,Telephone & Data Sys,10,95,Telecom Svcs-Wireless,0.2,-,2/13/2025,-4,-,-,-,0.2,3220.5,60,B-,E,22,A
2617,TDW,Tidewater,82,10,Oil&Gas-Field Services,10.5,20,11/7/2024,58,104,287,133,1,3186.2,42,E,A,163,D
2618,TDY,Teledyne Technologies,75,70,Aerospace/Defense,10.9,23,1/22/2025,3,1,-2,0,-1.8,21407.6,77,B-,C,43,A-
2619,TEAM,Atlassian Cl A,95,89,Comp Sftwr-Spec Enterprs,90.4,73,1/30/2025,21,18,16,65,-1,57767.9,95,B+,A,86,B-
2620,TECH,Bio-Techne,65,57,Medical-Research Eqp/Svc,14.1,43,2/4/2025,5,2,-11,-9,-2.7,12310.5,61,B-,B,145,D+
2621,TECK,Teck Resources Cl B,68,72,Mining-Metal Ores,3.8,47,2/19/2025,44,275,-65,-65,0.8,25351.3,74,C+,A,132,C-
2622,TEF,Telefonica ADR,69,62,Telecom Svcs- Foreign,8.5,11,11/7/2024,-1,38,10,30,-3.3,26479.7,66,B,C,104,C+
2623,TEL,TE Connectivity,82,51,Electronic-Parts,19.6,20,1/22/2025,1,10,8,13,0,45326.3,67,D-,B,64,B+
2624,TELA,TELA Bio,18,5,Medical-Products,-281.2,-,11/7/2024,11,-,-,-,-35.2,114.9,15,B,D,68,B
2625,TEM,Tempus AI,19,59,Medical-Research Eqp/Svc,-,-,2/26/2025,33,-,-,-,-6.9,6867.2,26,E,-,145,D+
2626,TEN,Tsakos Energy Navigation,10,17,Oil&Gas-Transprt/Pipelne,15.9,4,11/26/2024,-3,-24,-64,-45,-10.9,649.5,15,D-,C,66,B
2627,TENB,Tenable Holdings,98,19,Computer Sftwr-Security,31.5,35,2/11/2025,13,39,41,127,-3.4,4646.5,59,D-,A,121,C
2628,TER,Teradyne,59,26,Elec-Semiconductor Equip,19.3,34,1/22/2025,5,13,9,-7,-3.6,17206.9,26,E,B,189,E
2629,TERN,Terns Pharmaceuticals,15,81,Medical-Biomed/Biotech,-33.9,-,11/6/2024,-,-,-,-,3.6,589.8,44,C-,-,34,A-
2630,TEVA,Teva Pharmaceutical ADR,79,92,Medical-Generic Drugs,37.9,7,11/6/2024,7,9,20,41,3.9,21264.7,84,B-,A,136,C-
2631,TEX,Terex,69,20,Machinery-Constr/Mining,33.9,8,2/6/2025,-6,-15,-8,8,-5.6,3495.6,39,D,B,137,C-
2632,TFC,Truist Financial,77,67,Banks-Super Regional,8,12,1/17/2025,4,32,12,-18,-0.9,56672.5,73,B,C,70,B
2633,TFII,TFI International,78,35,Transportation-Truck,21.3,16,2/10/2025,14,2,8,-7,-2.1,11446.2,65,C-,B,97,C+
2634,TFPM,Triple Flag Prec Metals,97,82,Mining-Gold/Silver/Gems,4.6,35,2/25/2025,49,50,44,50,3.9,3485.6,97,D+,A,14,A+
2635,TFSL,TFS Financial,56,35,Finance-Savings & Loan,4.2,48,1/29/2025,0,-14,17,17,-1.4,3632.4,49,C-,C,41,A-
2636,TFX,Teleflex,58,18,Medical-Products,15.1,15,2/20/2025,2,-4,0,4,1.1,9588.3,40,D-,B,68,B
2637,TGB,Taseko Mines,80,88,Mining-Metal Ores,11.2,357,11/6/2024,23,-,50,300,7,678.3,85,B-,A,132,C-
2638,TGI,Triumph Group,35,49,Aerospace/Defense,-,355,11/12/2024,7,-,-3,-,0.3,1098.8,45,B,-,43,A-
2639,TGLS,Tecnoglass,66,95,Bldg-Constr Prds/Misc,42.2,21,11/7/2024,-3,-23,-39,-27,19.4,3301.9,84,B+,B,105,C+
2640,TGNA,TEGNA,68,54,Media-Radio/Tv,12.6,9,11/7/2024,-3,14,-4,-56,-4.1,2656.8,55,C,C,164,D
2641,TGT,Target,72,65,Retail-Major Disc Chains,33.6,16,11/20/2024,3,43,-1,58,-0.9,69557.2,59,D+,B,125,C
2642,TGTX,TG Therapeutics,73,96,Medical-Biomed/Biotech,11.6,-,3/4/2025,-49,-97,-,-,6.1,4003.7,80,B,B,34,A-
2643,TH,Target Hospitality,8,11,Leisure-Lodging,60.1,7,11/12/2024,-30,-59,-47,-6,-3.4,813.5,16,B-,B,93,B-
2644,THAR,Tharimmune,68,5,Medical-Biomed/Biotech,-127,-,11/27/2024,-,-,-,-,33.3,3.2,28,C,-,34,A-
2645,THC,Tenet Healthcare,97,96,Medical-Hospitals,54.1,15,2/6/2025,1,103,60,127,5.6,15868.8,93,B-,B,78,B
2646,THO,Thor Industries,38,51,Bldg-Mobile/Mfg & Rv,6.6,22,12/4/2024,-7,0,-5,-74,-2.7,5739.3,41,B,D,96,B-
2647,THRD,Third Harmonic Bio,15,90,Medical-Biomed/Biotech,-11.1,-,11/7/2024,-,-,-,-,14.8,510.4,52,C,-,34,A-
2648,THRM,Gentherm,74,17,Auto/Truck-Original Eqp,13,15,2/19/2025,1,17,14,27,0,1390.6,29,D-,C,151,D+
2649,THRY,Thryv Holdings,11,12,Comml Svcs-Advertising,3.5,-,11/6/2024,-11,-65,-12,-,-0.8,639.9,9,B-,E,101,C+
2650,THS,TreeHouse Foods,12,23,Food-Packaged,8.3,23,11/12/2024,-2,-33,-,-21,-3.2,1923.4,16,D-,C,144,D+
2651,TIGR,UP Fintech Holding ADR,27,96,Finance-Invest Bnk/Bkrs,9.1,29,11/12/2024,32,-70,29,-67,-12.5,1094.7,73,B-,B,10,A+
2652,TIL,Instil Bio,40,99,Medical-Biomed/Biotech,-24,-,11/11/2024,-,-,-,-,27.6,172.1,57,B-,-,34,A-
2653,TILE,Interface,86,97,Bldg-Constr Prds/Misc,14.9,16,3/4/2025,11,71,60,243,0.9,1406.9,93,A-,B,105,C+
2654,TIMB,TIM ADR,57,15,Telecom Svcs- Foreign,11.4,11,2/11/2025,-2,-3,7,24,-4.2,6821.8,30,D,B,104,C+
2655,TITN,Titan Machinery,49,8,Retail/Whlsle-Bldg Prds,18.8,5,11/28/2024,-1,-88,-66,30,-5.1,321.2,21,D+,B,119,C
2656,TIXT,TELUS International Cda,74,12,Computer-Tech Services,12.2,5,11/8/2024,-2,0,-4,-26,0,419.8,33,B,B,95,B-
2657,TJX,TJX Cos,92,67,Retail-Apparel/Shoes/Acc,63.8,28,11/20/2024,6,13,22,26,0.7,128295.4,83,C,A,110,C+
2658,TK,Teekay,63,49,Oil&Gas-Transprt/Pipelne,22.2,6,2/20/2025,-13,-15,-20,-15,-2,731.9,58,C-,B,66,B
2659,TKC,Turkcell Iletisim ADR,78,35,Telecom Svcs- Foreign,4,12,11/7/2024,-21,-,-,89,-5,5350.4,47,C,D,104,C+
2660,TKO,TKO Group Holdings,8,82,Media-Diversified,8.9,-,11/6/2024,179,-30,-,-,6.2,20287.4,64,B-,B,55,B+
2661,TKR,Timken,57,17,Metal Proc & Fabrication,21,12,2/10/2025,-1,-21,-19,-15,-3.2,5091.7,32,C-,B,147,D+
2662,TLK,Telekomun Indonesia ADR,43,17,Telecom Svcs- Foreign,1.9,12,3/21/2025,0,-11,-19,-9,-2.7,17355.7,24,C+,C,104,C+
2663,TLN,Talen Energy,44,98,Utility-Electric Power,65.1,13,11/14/2024,12,-2,498,8,83.7,9676.4,91,B,B,23,A
2664,TLS,Telos,2,65,Computer Sftwr-Security,-9.4,-,11/7/2024,-13,-,-,-,9.9,297.7,34,B+,E,121,C
2665,TM,Toyota Motor ADR,82,18,Auto Manufacturers,15.4,7,11/6/2024,1,-8,61,75,-7.6,235346.5,36,D,B,143,D+
2666,TMCI,Treace Medical Concepts,8,6,Medical-Systems/Equip,-45.9,-,2/26/2025,11,-,-,-,-1.1,358.2,15,B,D,46,A-
2667,TMDX,TransMedics Group,81,12,Medical-Products,-15.4,88,3/4/2025,64,-,-,-,8.4,2768.8,40,E,C,68,B
2668,TME,Tencent Music Ent ADR,88,54,Internet-Content,11.2,21,11/12/2024,-2,23,15,8,-0.6,18108.8,72,B-,C,60,B+
2669,TMHC,Taylor Morrison Home,92,88,Bldg-Resident/Comml,16.7,9,2/12/2025,27,46,-7,1,-3.1,7418.3,94,B-,B,45,A-
2670,TMO,Thermo Fisher Scientific,61,35,Medical-Research Eqp/Svc,18.4,26,1/29/2025,0,-7,4,2,-0.6,214219,41,D-,B,145,D+
2671,TMUS,T-Mobile US,95,90,Telecom Svcs-Wireless,13.5,25,1/29/2025,5,36,23,16,1.6,263558,97,C,B,22,A
2672,TNDM,Tandem Diabetes Care,9,67,Medical-Products,-27.1,-,11/6/2024,13,-,-,-,-10.4,2167.5,32,D,D,68,B
2673,TNET,TriNet Group,58,12,Comml Svcs-Outsourcing,104.8,13,2/12/2025,1,-39,-12,-13,-3.5,4155.5,30,D-,B,72,B
2674,TNGX,Tango Therapeutics,13,4,Medical-Biomed/Biotech,-40.5,-,11/6/2024,36,-,-,-,0.4,555,13,E,D,34,A-
2675,TNK,Teekay Tankers,15,12,Oil&Gas-Transprt/Pipelne,38.6,4,2/20/2025,-15,-18,-29,-25,-4.7,1570.2,13,E,B,66,B
2676,TNL,Travel + Leisure,87,82,Leisure-Services,-,8,2/19/2025,1,2,14,9,-0.8,3413.4,82,B,-,32,A
2677,TNON,Tenon Medical,57,4,Medical-Products,-443.3,-,11/13/2024,22,-,-,-,0,6,14,E,D,68,B
2678,TNYA,Tenaya Therapeutics,33,8,Medical-Biomed/Biotech,-64.8,-,11/6/2024,-,-,-,-,0,168,20,C-,-,34,A-
2679,TOL,Toll Brothers,89,92,Bldg-Resident/Comml,21.4,12,12/3/2024,1,-3,19,32,2.3,15507.3,90,D+,B,45,A-
2680,TOST,Toast,53,93,Finance-CrdtCard/PmtPr,-21.5,-,11/7/2024,27,-,-,-,1.7,17315.2,86,A-,C,69,B
2681,TOWN,Towne Bank,55,72,Banks-Southeast,8.2,16,1/23/2025,1,-3,10,-23,1.5,2428,68,C-,C,30,A
2682,TPC,Tutor Perini,42,98,Bldg-Heavy Construction,-6.5,-,11/6/2024,10,-,-50,-,3.4,1436,81,C,C,9,A+
2683,TPG,TPG,4,94,Finance-Investment Mgmt,0.7,-,2/12/2025,433,-,-,-,7.4,21808.4,79,C+,C,36,A-
2684,TPH,Tri Pointe Homes,98,74,Bldg-Resident/Comml,11.8,9,2/25/2025,36,55,108,41,-0.5,3912.1,91,D+,B,45,A-
2685,TPIC,TPI Composites,15,87,Energy-Alternative/Other,-,-,11/7/2024,-17,-,-,-,-3.6,177.4,48,C,E,4,A+
2686,TPR,Tapestry,72,91,Apparel-Clothing Mfg,38.7,12,11/7/2024,-2,-3,4,20,-4.1,11495.2,82,B+,B,127,C-
2687,TPVG,TriplePoint Venture Grw,41,8,Finance-Investment Mgmt,19.3,4,11/6/2024,-23,-38,-23,-19,-5.6,260.5,26,E,B,36,A-
2688,TPX,Tempur Sealy,78,49,Hsehold/Office Furniture,282.5,20,11/7/2024,-3,9,-6,-2,-3.1,8604.3,62,C,B,114,C
2689,TR,Tootsie Roll Indus,74,38,Food-Confectionery,11.4,23,2/18/2025,-10,-4,10,16,-2.4,2164.3,49,B-,C,174,D-
2690,TREE,LendingTree,39,94,Finance-Mrtg&Rel Svc,17.8,20,3/4/2025,68,31,-53,180,4.5,628.4,73,B,B,133,C-
2691,TREX,Trex Co,64,20,Bldg-Constr Prds/Misc,32.8,33,3/3/2025,-23,-35,13,116,-2.5,7855.1,40,B-,B,105,C+
2692,TRGP,Targa Resources,40,96,Oil&Gas-Refining/Mktg,49.8,32,2/20/2025,-1,80,-8,3967,3.9,38864.6,76,B+,B,181,D-
2693,TRI,Thomson Reuters,91,67,Comml Svcs-Market Rsrch,14,47,2/6/2025,8,-2,-3,32,4,77168.9,78,C,A,111,C+
2694,TRIN,Trinity Capital,73,20,Finance-Investment Mgmt,16.8,6,2/27/2025,33,-5,-12,0,0,713.6,62,E,A,36,A-
2695,TRIP,Tripadvisor,70,15,Leisure-Travel Booking,21.4,12,11/6/2024,1,15,140,443,-4.8,2286.1,61,A,A,17,A
2696,TRMB,Trimble,57,82,Elec-Misc Products,15.5,24,11/6/2024,-12,-3,-11,5,-1.2,15048,77,B,B,54,B+
2697,TRMD,Torm,34,10,Oil&Gas-Transprt/Pipelne,40.6,3,11/7/2024,14,-11,26,-24,5.3,2358.4,20,E,B,66,B
2698,TRMK,Trustmark,75,85,Banks-Southeast,10.1,13,1/28/2025,9,45,-1,-21,-2,2125.7,83,B-,C,30,A
2699,TRML,Tourmaline Bio,65,95,Medical-Biomed/Biotech,-45.5,-,11/7/2024,-,-,-,-,3.1,689,79,A,-,34,A-
2700,TRN,Trinity Industries,97,76,Transportation-Equip Mfg,11.2,15,2/19/2025,-3,65,187,371,2.6,2786.7,83,C-,B,94,B-
2701,TRNO,Terreno Realty,83,35,Finance-Property REIT,5.9,-,11/6/2024,18,11,12,7,-2.2,5880.8,61,E,A,67,B
2702,TROW,T. Rowe Price Group,74,59,Finance-Investment Mgmt,19.1,13,1/23/2025,7,18,12,41,-0.9,25491.8,83,B-,A,36,A-
2703,TROX,Tronox Holdings,7,16,Chemicals-Specialty,-1.1,-,2/12/2025,21,-,-50,-,-4.4,1917.2,16,D,D,79,B
2704,TRP,TC Energy,55,88,Oil&Gas-Transprt/Pipelne,14.9,22,11/7/2024,7,-2,2,22,0.7,49195.3,84,A,A,66,B
2705,TRS,TriMas Corp,54,54,Diversified Operations,11.4,16,2/27/2025,-3,-32,-23,6,-0.3,1064.1,48,A-,B,155,D
2706,TRTX,TPG RE Finance Trust,81,87,Finance-Mrtg&Rel Svc,-9.5,13,2/25/2025,49,-,-,240,-0.9,712.2,80,C,C,133,C-
2707,TRU,TransUnion,87,92,Financial Svcs-Specialty,16,27,2/18/2025,12,14,15,15,1.9,19679.1,94,C,A,13,A+
2708,TRUE,TrueCar,49,92,Internet-Content,-27.8,-,11/6/2024,6,-,-,-,0,363.6,80,A-,D,60,B+
2709,TRUP,Trupanion,70,97,Insurance-Acc & Health,-14.7,-,2/12/2025,15,-,-,-,2,2156.2,95,A-,D,16,A+
2710,TRV,Travelers,95,81,Insurance-Prop/Cas/Titl,13.2,13,1/28/2025,12,169,4083,14,-1.4,55583.1,89,C,B,82,B-
2711,TRVI,Trevi Therapeutics,3,93,Medical-Biomed/Biotech,-30.6,-,11/6/2024,-,-,-,-,3.6,219.2,58,A-,-,34,A-
2712,TS,Tenaris ADR,56,57,Steel-Producers,26.4,7,11/6/2024,-18,-69,-34,40,-3,19615.7,54,B,B,170,D-
2713,TSCO,Tractor Supply,75,70,Retail/Whlsle-Bldg Prds,52.8,27,1/23/2025,2,-4,3,11,-1.4,29794.2,63,D-,B,119,C
2714,TSE,Trinseo,14,82,Chemicals-Plastics,-321.1,-,11/6/2024,-4,-,-,-,-36.6,150.6,30,B-,E,123,C
2715,TSEM,Tower Semiconductor,70,88,Elec-Semiconductor Mfg,11.5,20,11/13/2024,-2,2,-25,-25,4.1,4673.4,68,C+,C,172,D-
2716,TSLA,Tesla,78,86,Auto Manufacturers,20.3,105,1/22/2025,8,9,-43,-47,3.1,807137.2,81,B-,B,143,D+
2717,TSLX,Sixth Street Spc Lending,67,25,Finance-Commercial Loans,13.8,8,2/13/2025,4,4,2,11,-2.7,1878,58,D-,A,53,B+
2718,TSM,Taiwan Semiconductor ADR,98,94,Elec-Semiconductor Mfg,25.8,31,1/16/2025,41,56,30,4,0.3,1015353.3,97,D+,A,172,D-
